"Fri,Mar 14",URC Canlubang _Piatto's Sheeter PLC Upgrade ,CMRP25030146,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Fri,Mar 14","Mon,Mar 24",GO,JMO,RJR,Partner,Submitted,"Fri,Apr 11",20%,"1,708,934.70",OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,2 -No Data,"25Apr, Forwarded by Sir Marvin to HO for PR/Bidding",
"Tue,Mar 18",URC Calamba-2 CCL Control Improvements,CMRP25040163,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Tue,Mar 18",,GO,JMO,EIS,EIS,For Revision,"Fri,May 09",30%,"1,637,063.18",OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,5 -Budgetary,5 -Limited,"30Apr site w/ TJ, for quote Ph. 1 only Cooker w/ 3M Budget
May05: coordinate with TJ for changes (bid due May09)",
"Wed,Mar 19",URC Sonedco Pressure Transmitter,,,URC SURE,Automation,INSTRUMENTATION,Buildings,F&B,"Wed,Mar 19",,DECLINE,NSG,NSG,Partner,,,,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,
"Wed,Mar 19",NURC-Tarlac_Structural Analysis & Integrity Certification,CMRP25030131,2,URC BCFG,Electrification,CIVIL ,Manufacturing,F&B,"Wed,Mar 19","Wed,Mar 26",GO,JMO,JMO,JMO,Submitted,"Tue,May 06",23%,"197,477.00",OP90,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,06May: Submitted to sir Jerick & Maint. Mgr for PR/PO,
"Wed,Mar 19",URC Pam 1 _Structural Analysis & Integrity Certification,CMRP25030132,2,URC BCFG,Electrification,CIVIL ,Manufacturing,F&B,"Wed,Mar 19","Wed,Mar 26",GO,JMO,JMO,JMO,Submitted,"Tue,May 06",24%,"181,699.49",OP90,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,06May: Submitted to sir Jerick & Maint. Mgr for PR/PO,
"Wed,Mar 19",URC Binan_Structural Analysis & Integrity Certification,CMRP25030133,2,URC BCFG,Electrification,CIVIL ,Manufacturing,F&B,"Wed,Mar 19","Wed,Mar 26",GO,JMO,JMO,JMO,Submitted,"Tue,May 06",30%,"141,218.53",OP90,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,10 -Complete,06May: Submitted to sir Jerick & Maint. Mgr for PR/PO,
"Thu,Feb 06",NPI Installation of Ethernet Switch,CMRP25020037,0,"Net Pacific, Inc.",Automation,PLC / SCADA,Buildings,CONSTRUCTION,"Thu,Feb 06","Thu,Feb 06",GO,NSG,NSG,DS,Submitted,"Thu,Feb 06",25%,"20,000.00",Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Thu,Mar 20",Petron Supply of 110V Contactor,CMRP25030125,0,Petron Corporation,Electrification,ELECTRICAL,Power,OIL & GAS,"Thu,Mar 20","Fri,Mar 14",GO,NSG,NSG,NSG,Submitted,"Thu,Mar 20",40%,"5,777.90",OP30,,,,10-Strategic,10 -Existing Solution,8 -Strategic Business,7 -Urgent,10 -Complete,,
"Thu,Mar 20",Petron Supply of S7-400 DO Module,CMRP25030126,0,Petron Corporation,Automation,PLC / SCADA,Power,OIL & GAS,"Thu,Mar 20","Thu,Mar 20",GO,NSG,NSG,NSG,Submitted,"Thu,Mar 20",25%,"61,888.92",OP30,,,,10-Strategic,10 -Existing Solution,8 -Strategic Business,7 -Urgent,10 -Complete,,
"Thu,Mar 20",First Balfour Supply of Schneider Breaker,CMRP25030127,0,"First Balfour, Inc",Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Thu,Mar 20","Thu,Mar 20",GO,NSG,NSG,NSG,Submitted,"Thu,Mar 20",30%,"27,803.13",OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,7 -Urgent,10 -Complete,,
"Thu,Mar 20",NCC Supply of Link Box and Profibus DP Connector,CMRP25030128,0,NCC,Electrification,ELECTRICAL,Manufacturing,CEMENT,"Tue,Mar 18","Thu,Mar 20",GO,NSG,NSG,NSG,Submitted,,,,,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Thu,Mar 20",SCII Supply of MPS and Battery,CMRP25030129,0,SCII,Electrification,FDAS,Manufacturing,CEMENT,"Thu,Mar 20","Thu,Mar 20",GO,NSG,NSG,NSG,Submitted,"Fri,Mar 21",30%,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,,
"Thu,Mar 20",SLTEC Supply of Cable Tray,CMRP25030130,0,ACEN,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Thu,Mar 20","Fri,Mar 21",GO,NSG,NSG,Partner,Submitted,"Fri,Mar 21",35%,"92,070.00",OP30,,,,"5-New Account, No Champion",8 -Need to Customize,8 -Strategic Business,7 -Urgent,5 -Limited,,
"Sat,Feb 08",URC Pam Replace HMI of Line 3 Filler Machine (RFP by Sir Errol Ventura for TJ),CMRP,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Sat,Feb 08",,PENDING,JMO,RJR,RJR,,,20%,,Inactive,,,,10-Existing,10 -Existing Solution,10 -Focus Business,7 -Urgent,2 -No Data,Sir Errol request back-up program from EOM,
"Fri,Mar 21",Manila Water PowerFuse Switchgear HV 160A,CMRP25030137,0,Manila Water,Electrification,ELECTRICAL,Buildings,UTILITIES,"Fri,Mar 21","Wed,Mar 26",DECLINE,NSG,NSG,SubCon,,,,,,,,,2-Existing account with No Orders,8 -Need to Customize,8 -Strategic Business,7 -Urgent,2 -No Data,No response for the end user for the technical clarif / deadline 03-26-2025,
"Fri,Mar 21",PR#1000137480 - Pressure Transmitter,,0,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,"Fri,Mar 21","Fri,Mar 28",DECLINE,NSG,NSG,,,,,,,,,,8-With Account Champion,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,
"Fri,Mar 21",1Rep FDAS,,,Megaworld,Electrification,FDAS,Buildings,CONSTRUCTION,"Thu,Mar 20","Fri,Mar 28",DECLINE,CBD,ASB,,,,,,,,,,,,,,,,
"Fri,Mar 21",Mactan Cebu CCTV,,,Megaworld,Electrification,CCTV,Buildings,CONSTRUCTION,"Thu,Mar 20","Tue,Mar 25",DECLINE,CBD,,,,,,,,,,,,,,,,,
"Fri,Mar 21",Silangan Capbank and SCADA,,,DirectElectrix,Automation,PLC / SCADA,Power,UTILITIES,"Thu,Mar 20",,PENDING,CBD,NSG,RJR,No Decision Yet,,,,,,,,,,,,,"Apr3:
- Capbank on going (AGA SYSTEM?)
- Capbank brand - request info
- JEB to review today and give suggestion/feedback
- SCADA Integration included in scope(can be separated in case no offering for capbank services)
Apr 7:
- RFI was sent regarding SCADA scope. but no response yet from client",
"Mon,Mar 24",Aboitiz EAUC Supply & Installation of Operating Parameters Data Logger,,,Aboitiz,Electrification,ELECTRICAL,Power,UTILITIES,"Fri,Mar 21","Thu,Mar 27",DECLINE,RTR,,,,,,,,,,,,,,,,,
"Mon,Mar 24","Archen DESIGN, MANUFACTURE, SUPPLY, DELIVERY AT SITE, HAUL, INSTALL, AND TESTING AND COMMISSIONING OF CONTINUOUS-DUTY GENERATOR SETS FOR MAITUM PORT FACILITY",,,,Electrification,ELECTRICAL,,,"Fri,Mar 21",,DECLINE,LOS,,,,,,,,,,,,,,,,,
"Mon,Mar 24",Crosslink TI Baguio Phase 7 SCADA,CMRP25030155,0,Cross-link Construction Corp,Automation,PLC / SCADA,Manufacturing,SEMICON,"Fri,Mar 21","Mon,Mar 31",GO,LOS,RJR,RJR,Submitted,"Thu,Apr 03",27%,"4,858,350.11",OP30,,,,,,,,,,
"Mon,Mar 24",Supply and Delivery of Panel Boards (Gardiola Residence),,,"Whiteport, Inc",Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Tue,Mar 18",,DECLINE,NSG,JMO,,Submitted,,,,,,,,"5-New Account, No Champion",5 -Need External Resource,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,
"Mon,Mar 10",BBP Preventive Maintenance - TEC,CMRP25030103,0,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Mon,Mar 10","Mon,Mar 10",GO,NSG,NSG,SE,Submitted,"Mon,Mar 10",40%,"37,989.55",OP100,4/1/25,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,PO 18313,
"Mon,Mar 24",Amherst Solids BMS Phase 1,CMRP24030101,3,Amherst Laboratories Inc.,Automation,BMS,Manufacturing,PHARMA,,,GO,RTR,RJR,RJR,Submitted,"Wed,Apr 23",30%,"9,257,799.55",OP90,,,,,,,,,"Apr 21:
- clarification meeting last Apr15",
"Mon,Mar 24",BBP Ascott Megger Testing,CMRP25030135,0,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Mon,Mar 24",,GO,NSG,NSG,NSG,Submitted,"Tue,Mar 25",,,,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Mon,Mar 24",Uptown East Gate 14F and 16F EE & Aux,,,Megaworld,Electrification,EE & AUX,Buildings,CONSTRUCTION,"Mon,Mar 24","Wed,Mar 26",DECLINE,CBD,ASB,,,,,,,,,,,,,,,,
"Mon,Mar 24",Petron Pandacan Manual Filling B Siemens Logo Programming ,,0,Petron,Automation,PLC / SCADA,Manufacturing,OIL & GAS,"Fri,Mar 21",,GO,RTR,AVR,AVR,Submitted,,,,,,,,,,,,,,
"Mon,Mar 24",Upper East No.1 Aux,,,Megaworld,Electrification,AUXILIARY,Buildings,CONSTRUCTION,"Mon,Mar 24","Wed,Mar 26",DECLINE,CBD,ASB,,,,,,,,,,,,,,,,
"Tue,Mar 25",URC SONEDCO PR No. 1000015851 - Siemens Module,CMRP25030138,0,URC SURE,Digitalization,PLC / SCADA,Manufacturing,F&B,"Tue,Mar 25","Tue,Apr 01",GO,NSG,NSG,NSG,Submitted,"Wed,Mar 26",20%,"748,881.89",OP30,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,7 -Urgent,10 -Complete,,
"Tue,Mar 25",URC LC DIS PR#1000075965 ;1000124184 - Schneider Breaker,CMRP25030139,0,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,"Tue,Mar 25","Tue,Apr 01",GO,NSG,NSG,NSG,Submitted,"Wed,Mar 26",35%,"21,190.71",OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,,
"Tue,Mar 25",URC LC DIS PR#1000061107 - Supply of CCTV,CMRP25030140,0,URC SURE,Electrification,CCTV,Manufacturing,F&B,"Tue,Mar 25","Tue,Apr 01",GO,NSG,NSG,NSG,Submitted,"Thu,Mar 27",30%,"51,751.70",OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,7 -Urgent,10 -Complete,,
"Tue,Mar 25",Clark City Front Tower 2 EE & Aux,,,Megaworld,Electrification,EE & AUX,Buildings,CONSTRUCTION,"Mon,Mar 24","Wed,Mar 26",DECLINE,CBD,,,,,,,,,,,,,,,,,
"Wed,Mar 26",NCC Supply of Link Box and Profibus DP Connector,CMRP25030128,1,NCC,Electrification,ELECTRICAL,Manufacturing,CEMENT,"Wed,Mar 26","Wed,Mar 26",GO,NSG,NSG,NSG,Submitted,"Wed,Mar 26",,,,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Wed,Mar 26",La Carlota_ 5000A-ACB Supply @ Pwr Ctr D  w/ Commissioning  (PR1200016893),CMRP25030151,0,URC SURE,Electrification,EE & AUX,Manufacturing,F&B,"Wed,Mar 26","Wed,Apr 02",GO,JMO,CBG,Partner,Submitted,"Wed,Apr 02",20%,"2,332,741.49",OP30,,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,10 -Reasonable Time,10 -Complete,Waiting buyer's feedabck on budgetray 15Apr,
"Wed,Mar 26",URC Canlubang_FDAS PM/Inspection - (PR 1000113352),CMRP,0,URC BCFG,Electrification,FDAS,Manufacturing,F&B,"Wed,Mar 26","Wed,Apr 02",DECLINE,JMO,CBG,Partner,,,,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,7 -Urgent,5 -Limited,,
"Wed,Mar 26",URC Canlubang_Elec'l Equipment/Substations PM Works (PR 1200015824),CMRP,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,"Wed,Mar 26","Fri,Apr 04",DECLINE,JMO,CBG,Partner,,,,,,,,,8-With Account Champion,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,
"Wed,Mar 26",URC Canlubang Panning Machines Controls Conversions (PR 1200016802),CMRP25030154,1,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 26","Fri,Apr 04",GO,JMO,RJR,AVR,Submitted,"Mon,Apr 28",?,"937500.00
",OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,5 -Budgetary,5 -Limited,revised to include 2 UPS per buyer's request,
"Wed,Mar 26",URC Cavite_Centralized WONDERWARE SCADA (PR 1200016249),CMRP25030148,2,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 26","Mon,Apr 07",GO,JMO,RJR,AVR,Submitted,"Tue,May 06",15%,"1,295,029.02",OP90,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,Offer w/n budget; 06May final version for SSW,
"Wed,Mar 26",URC Cavite_ Silo PLC & SCADA Electrical Upgrade (PR 1200016271),CMRP25030149,2,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 26","Mon,Apr 07",GO,JMO,RJR,AVR,Submitted,"Tue,May 06",15%,"3,914,410.61",OP90,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,Budget 4.0M Only; 06May final version for SSW, 
"Wed,Mar 26",URC Cavite_MML Gravomat PLC SCADA upgrade (PR 1200016272),CMRP25030150,2,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 26","Mon,Apr 07",GO,JMO,RJR,AVR,Submitted,"Tue,May 06",15%,"2,587,591.76",OP90,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,Budget 2.8M Only; 06May final version for SSW,
"Thu,Mar 27",Laguna Water Supply of Induction Motor,CMRP25030144,0,Laguna Water,Electrification,ELECTRICAL,Buildings,UTILITIES,"Thu,Mar 27","Thu,Mar 27",GO,NSG,NSG,NSG,Submitted,"Thu,Mar 27",26%,"126,070.56",OP30,,,,"5-New Account, No Champion",8 -Need to Customize,8 -Strategic Business,7 -Urgent,10 -Complete,,
"Thu,Mar 27",Laguna Water Supply of Capacitor,CMRP25030145,0,Laguna Water,Electrification,ELECTRICAL,Buildings,UTILITIES,"Thu,Mar 27","Thu,Mar 27",GO,NSG,NSG,NSG,Submitted,"Thu,Mar 27",29%,"470,925.00",OP30,,,,"5-New Account, No Champion",8 -Need to Customize,8 -Strategic Business,7 -Urgent,10 -Complete,,
"Thu,Mar 27",Sumitomo Northport Replacement of DC to AC motor,,0,Sumitomo (SHI) Cyclo Drive Asia Pacific Pte Ltd,Electrification,ELECTRICAL,Power,OTHERS,"Thu,Mar 27",,DECLINE,LOS,NSG,Partner,,,,,,,,,"5-New Account, No Champion",8 -Need to Customize,5 -Peripheral Scope,5 -Budgetary,2 -No Data,,
"Fri,Mar 28",PASSI PR#1000134409 (Allen Bradley Parts) ,CMRP25030153,0,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,"Fri,Mar 28","Fri,Apr 04",GO,NSG,NSG,NSG,Submitted,"Thu,Apr 03",20%,"651,441.15",OP30,,,,8-With Account Champion,10 -Existing Solution,10 -Focus Business,7 -Urgent,10 -Complete,,
"Mon,Mar 31",Goltens APRI Woodward Panel Installation HMI,CMRP23080259,3,Goltens,Automation,PLC / SCADA,Power,UTILITIES,"Fri,Mar 28","Thu,Apr 03",GO,RTR,RJR,AVR,Submitted,"Fri,Apr 04",26%,"1,345,922.66",OP30,,,,,,,,,,
"Mon,Mar 31",NCC Supply of Link Box and Profibus DP Connector,CMRP25030128,2,NCC,Electrification,ELECTRICAL,Manufacturing,CEMENT,"Wed,Mar 26","Wed,Mar 26",GO,NSG,RJR,NSG,Submitted,"Wed,Apr 02",18%,"1,761,077.25",OP100,4/1/25,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Mon,Mar 31",Difsys Supply of Output Monitor Module,CMRP25030156,1,"Digitally Intelligent Facility Systems, Inc. ",Electrification,FDAS,Buildings,OTHERS,"Mon,Mar 31","Mon,Mar 31",GO,NSG,NSG,NSG,Submitted,"Mon,Mar 31",40%,"18,519.38",OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Wed,Apr 02",SMC Supply and Install of Pressure Sensor Switch and Bladder Tank,,,San Miguel Corporation,,MECHANICAL,Manufacturing,F&B,,,DECLINE,,,,,,,,,,,,,,,,,,
"Wed,Apr 02",LC DIS PR#1000129018 ;1000127272 - Siemens Contactor and Mem Card,CMRP25030107,1,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 12","Wed,Mar 19",GO,NSG,NSG,NSG,Submitted,"Wed,Apr 02",15%,"9,776.22",OP100,3/1/25,,,10-Existing,8 -Need to Customize,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Wed,Apr 02",URC ESMO PM of 3 Power Transformers (PR 1000129599),CMRP,0,URC BCFG,Electrification,PABGM,Manufacturing,F&B,"Wed,Apr 02","Wed,Apr 14",DECLINE,JMO,JMO,Partner,,,,,,,,,8-With Account Champion,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,
"Thu,Apr 03",Amherst Lab Supply of Wireless Hygrometer,CMRP25040159,0,Amherst Laboratories Inc.,Digitalization,INSTRUMENTATION,Manufacturing,PHARMA,"Thu,Apr 03","Thu,Apr 03",GO,NSG,NSG,DS,Submitted,"Thu,Apr 03",30%,"603,281.25",OP30,,,,10-Existing,8 -Need to Customize,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Thu,Apr 03",MC Engineer Supply of Wago Connectors,CMRP25040160,0,M.C Engineering Inc.,Electrification,ELECTRICAL,Buildings,OTHERS,"Thu,Apr 03","Thu,Apr 03",GO,NSG,NSG,NSG,Submitted,"Thu,Apr 03",37%,"53,753.07",OP100,4/1/25,,,"5-New Account, No Champion",10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,Ready stock - Netpacific,
"Thu,Apr 03",Difsys Mcgill Enclosure,CMRP25040161,1,"Digitally Intelligent Facility Systems, Inc. ",Electrification,ELECTRICAL,Buildings,OTHERS,"Thu,Apr 03","Thu,Apr 03",GO,NSG,NSG,NSG,Submitted,"Thu,Apr 03",40%,"6,366.39",OP30,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Thu,Apr 03","URC Cavite _ Upgrade/Programming, PLC ASC Fuji (PR 1200015883)",CMRP25040178,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 26","Fri,Apr 11",GO,JMO,RJR,RJR,Submitted,"Tue,Apr 15",20%,"3,777,417.11",OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,23Apr: Yet for turn-over by buyer to end-user,
"Thu,Apr 03","URC Cavite _ Upgrade/Programming, PLC WF2 Fuji G (PR 1200016133)
",CMRP25040179,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 26","Fri,Apr 11",GO,JMO,RJR,RJR,Submitted,"Tue,Apr 15",20%,"3,791,936.39",OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,23Apr: Yet for turn-over by buyer to end-user,
"Thu,Apr 03","URC Cavite _ Upgrade/Programming, PLC  CL1 Fuji Primary (PR 1200016101)
",CMRP25040180,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 26","Fri,Apr 11",GO,JMO,RJR,RJR,Submitted,"Tue,Apr 15",20%,"3,719,393.77",OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,23Apr: Yet for turn-over by buyer to end-user,
"Thu,Apr 03","URC Cavite _ Upgrade/Programming, PLC  CL2 Fuji Peters (PR 1200016877)",CMRP25040181,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 26","Fri,Apr 11",GO,JMO,RJR,RJR,Submitted,"Tue,Apr 15",20%,"4,374,201.38",OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,23Apr: Yet for turn-over by buyer to end-user,
"Thu,Apr 03","URC Cavite _ Upgrade/Programming, PLC Dyna Fuji FW7700 (PR 120001703) ",CMRP25040182,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 26","Fri,Apr 11",GO,JMO,RJR,RJR,Submitted,"Tue,Apr 15",20%,"3,346,928.13",OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,23Apr: Yet for turn-over by buyer to end-user,
"Thu,Apr 03","URC Cavite _ Upgrade/Programming, PLC XO Microfilm PLC/ HMI (PR 1200016879)",CMRP25040175,1,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 26","Fri,Apr 11",GO,JMO,RJR,RJR,Submitted,"Mon,Apr 28",?,"1,797,167.00",OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,Budget 1.80M Only; revised per buyer's request,
"Fri,Apr 04",FCF Minerals Supply of Siemens ACB,CMRP25040162,0,FCF Minerals Corporation,Electrification,ELECTRICAL,Power,OTHERS,"Fri,Apr 04","Fri,Apr 11",GO,NSG,NSG,NSG,Submitted,"Thu,Apr 10",40%,"95,223.38",OP30,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Mon,Apr 07",Philcore SMGP 1 Year BESS SCADA Maintenance Services,CMRP25030152,0,Philcore System Solutions Power Inc ,Automation,PLC / SCADA,Power,POWER PLANT,"Fri,Mar 28","Mon,Mar 31",GO,RTR,EIS,EIS,Submitted,"Mon,Mar 31",76%,"892,012.31",OP30,,,,,,,,,"Apr 04:
- Client advises to raise costing",
"Thu,Apr 03",URC Cavite _Elect'l Works CHOCOLATE Weineroto Panel (PR 1200016270),CMRP25040168,1,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,"Thu,Apr 03","Fri,Apr 11",GO,JMO,CBG,Partner,Submitted,"Tue,May 06",17%,"1766546.93
",OP90,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,10 -Complete,"Budget 1.80M Only; 06May final version for SSW  
",
"Thu,Apr 03",URC Cavite _LBS Installation at SubsStation (PR  1200015875),CMRP,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,"Thu,Apr 03","Fri,Apr 11",DECLINE,JMO,RJR,Partner,,,,,,,,,10-Existing,,,,,,
"Thu,Apr 03",URC Cavite _QA Workstation LP & PP Panels Install'n (PR 1200016400),CMRP25040169,2,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,"Thu,Apr 03","Fri,Apr 11",GO,JMO,CBG,Partner,Submitted,"Tue,May 06",19%,"1,098,459.82",OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,5 -Budgetary,10 -Complete,Budget 1.1M Only; 06May final version for SSW,
"Thu,Apr 03",URC Cavite _Battery Charging Station (PR 1200016471),CMRP25040172,2,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,"Thu,Apr 03","Fri,Apr 11",GO,JMO,CBG,Partner,Submitted,"Tue,May 06",18%,"788,625.31",OP90,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,10 -Complete,Budget 0.8M Only; 06May final version for SSW,
"Mon,Apr 07",SURE Bais_ WTP LCD Replacement Annual PM (PR 1000134530),CMRP,0,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,"Mon,Apr 07","Mon,Apr 14",DECLINE,,,,,,,,,,,,10-Existing,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,
"Mon,Apr 07",URC SP1_Improvement of FUEL transfer pump and Grounding ,CMRP25040177,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,"Mon,Apr 07","Tue,Apr 15",GO,JMO,CBG,Partner,Submitted,"Tue,Apr 29",16%,"621,002.06",OP90,,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,5 -Budgetary,5 -Limited,Best Offer submitted for 30April SSW,
"Mon,Apr 07","URC SP1_Improvement of Controlled & Combustible
",CMRP,0,URC BCFG,Electrification,CIVIL ,Manufacturing,F&B,"Mon,Apr 07",,DECLINE,JMO,CBG,Partner,,,,,,,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,5 -Budgetary,5 -Limited,,
"Tue,Apr 08",Siemens D&L Programming (dotX),,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thu,Apr 10",Brent Additional Temp Sensor and Outdoor RH Temp,CMRP25040166,0,Applied Thermal Technology Solution Coporation,Digitalization,INSTRUMENTATION,Buildings,CONSTRUCTION,"Thu,Apr 10",,GO,NSG,NSG,DS,Submitted,"Fri,Apr 11",40%,"244,020.00",OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Thu,Apr 10",URC Binan  Holy Week Transformers PM (PR  1000138203),CMRP,0,URC BCFG,Electrification,PABGM,Manufacturing,F&B,"Wed,Apr 02","Wed,Apr 14",DECLINE,JMO,JMO,Partner,,,,,,,,,8-With Account Champion,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,
"Fri,Apr 11",URC Sonedco Supply of Siemens Power Supply (1000135280),CMRP25040167,0,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,"Fri,Apr 11","Fri,Apr 18",GO,NSG,NSG,NSG,Submitted,"Tue,Apr 15",25%,"193,668.32",OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Fri,Apr 11",BBP Ascott Megger Testing,CMRP25030135,1,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Fri,Apr 11",,GO,NSG,NSG,NSG,Submitted,"Fri,Apr 11",25%,"67,431.00",OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Sat,Apr 12",RCBC ACB Chiller #5 accessories,CMRP25010006A,1,Applied Thermal Technology Solution Coporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Mon,Apr 07",,GO,CBD,CBG,SE,Submitted,"Fri,Apr 25",20%,"80,357.14",OP60,,,,,,,,,,
"Sat,Apr 12",PSDC FDAS Additional,CMRP,,Megaworld,Electrification,FDAS,Buildings,CONSTRUCTION,"Wed,Apr 02",,GO,CBD,CBG,SE,Submitted,"Fri,Apr 11",,"323,360.70",OP30,,,,,,,,,,
"Sat,Apr 12",Pump Station SCADA,,,Guam Pacific Mechanical & Electrical,Automation,PLC / SCADA,Buildings,UTILITIES,"Tue,Apr 08",,PENDING,CBD,,,No Decision Yet,,,,,,,,,,,,,,
