2025-03-12,La Carlota_CO2 Engineering Workstation and Project PC (PR 1200009773),CMRP,0,URC SURE,Electrification,EE & AUX,Manufacturing,F&B,2025-03-12,2025-03-19,GO,JMO,RJR,Partner,Not Yet Started,2025-04-02,20,,,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,5 -Limited,"RJ Waiting requested End-user''s Info 
Apr3:
- for ffup of
Apr7:
- Info given still not sufficient to quote client advises to conduct site survey
Apr24:
- need to followup sir Rojel to send personnel for site inspection",8368d589-b65c-4993-8391-98bbc41eb9a9,
2025-03-13,URC Pam 1_Bakery/Snacks MVSG PMS on Holy Week (PR 1000127786--127525),CMRP,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,2025-03-15,2025-03-20,DECLINE,JMO,JMO,Partner,,,,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,7 -Urgent,5 -Limited,,881cd93b-8c3b-49e7-8149-e7ee244bb4c9,
2025-03-14,Manila Water Supply and Delivery Submersible Flat Cord,CMRP25030113,0,Manila Water,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-03-14,2025-03-14,DECLINE,NSG,NSG,Partner,,,,,,,,,8-With Account Champion,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,97a7d313-0a54-45d9-a756-8fc89f94360c,
2025-03-14,Supply of Schneider PM5110,CMRP25030114,0,"STMicroelectronics, Inc.",Electrification,ELECTRICAL,Manufacturing,SEMICON,2025-03-14,2025-03-14,GO,CBD,NSG,Partner,Submitted,2025-03-14,,,LOST,2025-04-01,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,for revision 10 GM,9cfad232-11dc-4963-a560-0ebf0b18edfd,
2025-03-14,Netpac PLDT Clarktel FDAS PM Service,CMRP25030112,0,"Net Pacific, Inc.",Electrification,FDAS,Buildings,CONSTRUCTION,2025-03-13,2025-03-14,GO,RTR,RJR,SE,Submitted,2025-03-14,44,249358.02,OP30,,,,,,,,,,59306cf9-aa48-4631-8bd7-79b08cfe4272,
2025-03-14,Eastgate CCTV and PABGM,,,Megaworld,Electrification,AUXILIARY,Buildings,CONSTRUCTION,2025-03-13,2025-03-14,DECLINE,CBD,,,,,,,,,,,,,,,,,9847e864-6d76-4855-bdfe-83999f4f8bdf,
2025-03-14,22MW Solar Luzon SCADA,,,Renesource Inc.,Automation,PLC / SCADA,Power,UTILITIES,2025-03-13,,PENDING,CBD,,,Not Yet Started,,,,,,,,,,,,,"Apr3:
- Capbank on going (AGA SYSTEM?)
- JMO Ref: Powerchina",a464eec4-e227-4797-9f1f-b4e32e4bbc2c,
2025-03-14,I-Land Tower 3 MEPFS,,,Archipelago Builders Corporation,Electrification,MEPFS,Buildings,CONSTRUCTION,2025-03-12,2025-03-27,DECLINE,CBD,,,,,,,,,,,,,,,,,c05785a7-5436-4d7b-a23b-2f627df263bf,
2025-03-14,Central Park FitOut,,,Archipelago Builders Corporation,Electrification,MEPFS,Buildings,CONSTRUCTION,2025-03-12,2025-03-17,DECLINE,CBD,,,,,,,,,,,,,,,,,128ac3a1-7e3e-4d09-9721-4e4aaa60eb31,
2025-03-14,Two World and Three World Square BMS Rehab,CMRP25030142,2,Asia Infinity Property Management,Automation,BMS,Buildings,CONSTRUCTION,2025-03-12,2025-03-28,GO,CBD,EIS,DS,Submitted,2025-04-22,20,6026001.85,OP60,,,,,,,,,"Apr24:
-submitted optimized / best offer last Apr 22",fa55b76f-6a7d-41d7-94eb-0a961464e943,
2025-02-24,ADI Calibration of Siemens Instruments,CMRP25020060,0,"Analog Devices, Inc.",Automation,INSTRUMENTATION,Manufacturing,SEMICON,2025-02-17,,GO,NSG,NSG,DS,Submitted,2025-03-04,31,310715.15,OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,b430c67b-efd0-461a-a541-a8734f3c2413,
2025-03-10,Aboitiz TMO M5 Common PLC Upgrade,CMRP25030092,0,Aboitiz,Automation,PLC / SCADA,Power,POWER PLANT,2025-03-06,,GO,RTR,AVR,DS,Submitted,2025-03-31,21,4318196.14,OP90,,,,,,,,,,06e8db6f-08e3-43b8-8794-57c77ce1ff2f,2025-09-08
2025-03-14,"Replace Existing Expander Line Control in Concrete Silo @ UCP Pasig
",CMRP25030141,1,URC AIG,Digitalization,ELECTRICAL,Manufacturing,F&B,2025-03-14,2025-03-24,GO,JMO,CBG,CBG,Submitted,2025-04-16,20,1740460.17,OP60,,,,2-Existing account with No Orders,10 -Existing Solution,10 -Focus Business,5 -Budgetary,5 -Limited,for SSW,1a7cca3e-67c2-4b54-8bea-eaf32dfca577,
2025-03-14,URC Canlubang _Piatto's Line PLC Upgrade ,CMRP25030146,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-14,2025-03-24,GO,JMO,RJR,Partner,Submitted,2025-04-11,20,758138.72,OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,2 -No Data,25Apr Forwarded by Sir Marvin to HO for PR/PO,6a55d344-df7e-467c-b619-94aea86af247,
2025-03-17,Clark Casino BMS,,,LG Philippines Inc.,Automation,BMS,Buildings,CONSTRUCTION,,,PENDING,CBD,EIS,EIS,Not Yet Started,,,,,,,,,,,,,"Apr3:
- Apr8 meeting",243ff297-57ae-4e3c-b04b-eb4fa0b16f0f,
2025-03-17,New Galleria Baclaran BMS works,,,Applied Thermal Technology Solution Corporation,Automation,BMS,Buildings,CONSTRUCTION,2025-03-17,,PENDING,CBD,,,Not Yet Started,,,,,,,,,,,,,"Apr3:
- internally(attsc) finalizing",8cfdc463-3ac1-4dbe-9cde-207830215b5a,
2025-03-14,URC Canlubang _Piatto's Sheeter PLC Upgrade ,CMRP25030146,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-14,2025-03-24,GO,JMO,RJR,Partner,For Revision,2025-04-11,20,1708934.70,OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,2 -No Data,25Apr Forwarded by Sir Marvin to HO for PR/Bidding,bf0d4930-1b59-4316-a474-0bd9a20b147e,
2025-03-18,URC Calamba-2 CCL Control Improvements,CMRP,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-18,2025-03-25,GO,JMO,EIS,EIS,For Revision,2025-04-08,30,1637063.18,OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,5 -Budgetary,5 -Limited,25Apr: For site visit by Pam1 CCL Project Leads for  recom,4435faa7-1b2f-437f-b854-ae393955516c,
2025-03-19,URC Sonedco Pressure Transmitter,,,URC SURE,Automation,INSTRUMENTATION,Buildings,F&B,2025-03-19,,DECLINE,NSG,NSG,Partner,,,,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,c3e670cc-912d-47a2-83e7-772010db0da1,
2025-03-19,NURC-Tarlac Roof-Trusses Structural Analysis w/ OPTIONAL Test (OPTION 1),CMRP25030131,1,URC BCFG,Electrification,CIVIL ,Manufacturing,F&B,2025-03-19,2025-03-26,GO,JMO,JMO,JMO,For Revision,2025-04-21,17,901542.79,OP60,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,23Apr: for rev using Old School methodology due to budget,3418472c-f946-41cd-b7ea-996a69f69555,
2025-03-19,URC Pam 1  Roof-Trusses Structural Analysis w/ OPTIONAL Test (OPTION 1),CMRP25030132,1,URC BCFG,Electrification,CIVIL ,Manufacturing,F&B,2025-03-19,2025-03-26,GO,JMO,JMO,JMO,For Revision,2025-04-21,16,1498805.04,OP60,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,23Apr: for rev using Old School methodology due to budget,fd8aeea9-ba45-4691-8137-4af2b91df1ab,
2025-03-19,URC Binan Roof-Trusses Structural Analysis w/ OPTIONAL Test (OPTION 1),CMRP25030133,1,URC BCFG,Electrification,CIVIL ,Manufacturing,F&B,2025-03-19,2025-03-26,GO,JMO,JMO,JMO,For Revision,2025-04-21,15,1390901.75,OP60,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,10 -Complete,23Apr: for rev using Old School methodology due to budget,1ba04922-7425-4f8f-b09a-2c45939da4be,
2025-02-06,NPI Installation of Ethernet Switch,CMRP25020037,0,"Net Pacific, Inc.",Automation,PLC / SCADA,Buildings,CONSTRUCTION,2025-02-06,2025-02-06,GO,NSG,NSG,DS,Submitted,2025-02-06,25,20000.00,Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,9a66b195-d947-4bd6-a942-6cb3bdeb0213,
2025-03-20,Petron Supply of 110V Contactor,CMRP25030125,0,Petron Corporation,Electrification,ELECTRICAL,Power,OIL & GAS,2025-03-20,2025-03-14,GO,NSG,NSG,NSG,Submitted,2025-03-20,40,5777.90,OP30,,,,10-Strategic,10 -Existing Solution,8 -Strategic Business,7 -Urgent,10 -Complete,,987108ce-f2f1-4227-8b97-8cb35fe90c3c,
2025-03-20,Petron Supply of S7-400 DO Module,CMRP25030126,0,Petron Corporation,Automation,PLC / SCADA,Power,OIL & GAS,2025-03-20,2025-03-20,GO,NSG,NSG,NSG,Submitted,2025-03-20,25,61888.92,OP30,,,,10-Strategic,10 -Existing Solution,8 -Strategic Business,7 -Urgent,10 -Complete,,509e2e3a-bdd9-4c00-83d8-f0b73e6e1d77,
2025-03-20,First Balfour Supply of Schneider Breaker,CMRP25030127,0,"First Balfour, Inc",Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-03-20,2025-03-20,GO,NSG,NSG,NSG,Submitted,2025-03-20,30,27803.13,OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,7 -Urgent,10 -Complete,,dc5138bd-9221-43b6-9243-b8be6eb7ff38,
2025-03-20,NCC Supply of Link Box and Profibus DP Connector,CMRP25030128,0,NCC,Electrification,ELECTRICAL,Manufacturing,CEMENT,2025-03-18,2025-03-20,GO,NSG,NSG,NSG,Submitted,,,,,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,10f7c738-956c-49fc-ae4c-1e080d2ea59b,
2025-03-20,SCII Supply of MPS and Battery,CMRP25030129,0,SCII,Electrification,FDAS,Manufacturing,CEMENT,2025-03-20,2025-03-20,GO,NSG,NSG,NSG,Submitted,2025-03-21,30,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,,c0a1746f-1691-4d36-ae4e-1737fd07282f,
2025-03-20,SLTEC Supply of Cable Tray,CMRP25030130,0,ACEN,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-03-20,2025-03-21,GO,NSG,NSG,Partner,Submitted,2025-03-21,35,92070.00,OP30,,,,5-New Account No Champion,8 -Need to Customize,8 -Strategic Business,7 -Urgent,5 -Limited,,3720bdc6-3f5b-4420-a84f-8a11d910ceec,
2025-02-08,URC Pam Replace HMI of Line 3 Filler Machine (RFP by Sir Errol Ventura for TJ),CMRP,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-08,,PENDING,JMO,RJR,RJR,,,20,,Inactive,,,,10-Existing,10 -Existing Solution,10 -Focus Business,7 -Urgent,2 -No Data,Sir Errol request back-up program from EOM,648e59ec-a519-42af-a08b-5c822897c94d,
2025-03-21,Manila Water PowerFuse Switchgear HV 160A,CMRP25030137,0,Manila Water,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-03-21,2025-03-26,DECLINE,NSG,NSG,SubCon,,,,,,,,,2-Existing account with No Orders,8 -Need to Customize,8 -Strategic Business,7 -Urgent,2 -No Data,No response for the end user for the technical clarif / deadline 03-26-2025,ef2d5aaa-1ea5-4a79-b195-5a1ae4bdbb67,
2025-03-21,PR#1000137480 - Pressure Transmitter,,0,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-03-21,2025-03-28,DECLINE,NSG,NSG,,,,,,,,,,8-With Account Champion,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,3355f80e-c6f7-4839-8991-942ed5b6f7a3,
2025-03-21,1Rep FDAS,,,Megaworld,Electrification,FDAS,Buildings,CONSTRUCTION,2025-03-20,2025-03-28,DECLINE,CBD,ASB,,,,,,,,,,,,,,,,5ad544a1-cb0d-4769-9c93-51da520fcf5d,
2025-03-21,Mactan Cebu CCTV,,,Megaworld,Electrification,CCTV,Buildings,CONSTRUCTION,2025-03-20,2025-03-25,DECLINE,CBD,,,,,,,,,,,,,,,,,88323b10-2b97-4f31-84f0-eb269cde9b84,
2025-03-21,Silangan Capbank and SCADA,,,DirectElectrix,Automation,PLC / SCADA,Power,UTILITIES,2025-03-20,,PENDING,CBD,NSG,RJR,No Decision Yet,,,,,,,,,,,,,"Apr3:
- Capbank on going (AGA SYSTEM?)
- Capbank brand - request info
- JEB to review today and give suggestion/feedback
- SCADA Integration included in scope(can be separated in case no offering for capbank services)
Apr 7:
- RFI was sent regarding SCADA scope. but no response yet from client",92e11e95-2c65-4053-a0c0-fb3838355893,
2025-03-24,Aboitiz EAUC Supply & Installation of Operating Parameters Data Logger,,,Aboitiz,Electrification,ELECTRICAL,Power,UTILITIES,2025-03-21,2025-03-27,DECLINE,RTR,,,,,,,,,,,,,,,,,f13db29c-4fae-409f-8bf8-912d6ca9240b,
2025-03-24,Archen DESIGN MANUFACTURE SUPPLY DELIVERY AT SITE HAUL INSTALL AND TESTING AND COMMISSIONING OF CONTINUOUS-DUTY GENERATOR SETS FOR MAITUM PORT FACILITY,,,,Electrification,ELECTRICAL,,,2025-03-21,,DECLINE,LOS,,,,,,,,,,,,,,,,,9bfd7383-41e4-450d-bfff-fd5b58e00a13,
2025-03-24,Crosslink TI Baguio Phase 7 SCADA,CMRP25030155,0,Cross-link Construction Corp,Automation,PLC / SCADA,Manufacturing,SEMICON,2025-03-21,2025-03-31,GO,LOS,RJR,RJR,Submitted,2025-04-03,27,4858350.11,OP30,,,,,,,,,,4769606f-3ded-4ad6-988b-6948d4aac8f7,
2025-03-24,Supply and Delivery of Panel Boards (Gardiola Residence),,,"Whiteport, Inc",Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-03-18,,DECLINE,NSG,JMO,,Submitted,,,,,2025-04-01,,,5-New Account No Champion,5 -Need External Resource,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,95850652-690e-4213-976b-416159f12cfb,
2025-03-24,BBP Ascott Megger Testing,CMRP25030135,0,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-03-24,,GO,NSG,NSG,NSG,Submitted,2025-03-25,,,,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,f2763f9b-ba3a-4ba3-bddc-30aaf4105cb0,
2025-03-24,Uptown East Gate 14F and 16F EE & Aux,,,Megaworld,Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-03-24,2025-03-26,DECLINE,CBD,ASB,,,,,,,,,,,,,,,,4ab2771f-4264-4e65-862c-38dd2a9aa87f,
2025-03-24,Petron Pandacan Manual Filling B Siemens Logo Programming ,,0,Petron,Automation,PLC / SCADA,Manufacturing,OIL & GAS,2025-03-21,,GO,RTR,AVR,AVR,Submitted,,,,,,,,,,,,,,9a5e31cf-eb83-4994-8f1e-f9c16f0ae281,
2025-03-24,Upper East No.1 Aux,,,Megaworld,Electrification,AUXILIARY,Buildings,CONSTRUCTION,2025-03-24,2025-03-26,DECLINE,CBD,ASB,,,,,,,,,,,,,,,,f2b7f2f3-6f2e-49e4-9e7d-eb81087a79fa,
2025-03-25,URC SONEDCO PR No. 1000015851 - Siemens Module,CMRP25030138,0,URC SURE,Digitalization,PLC / SCADA,Manufacturing,F&B,2025-03-25,2025-04-01,GO,NSG,NSG,NSG,Submitted,2025-03-26,20,748881.89,OP30,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,7 -Urgent,10 -Complete,,bf93afd5-411b-43cb-bc9a-18421a03dd19,
2025-03-25,URC LC DIS PR#1000075965 ;1000124184 - Schneider Breaker,CMRP25030139,0,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-03-25,2025-04-01,GO,NSG,NSG,NSG,Submitted,2025-03-26,35,21190.71,OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,,ad0ae29a-02e6-4ef1-882d-910e341e98e1,
2025-03-25,URC LC DIS PR#1000061107 - Supply of CCTV,CMRP25030140,0,URC SURE,Electrification,CCTV,Manufacturing,F&B,2025-03-25,2025-04-01,GO,NSG,NSG,NSG,Submitted,2025-03-27,30,51751.70,OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,7 -Urgent,10 -Complete,,b207e23c-d634-4392-8a55-70df711b867f,
2025-03-25,Clark City Front Tower 2 EE & Aux,,,Megaworld,Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-03-24,2025-03-26,DECLINE,CBD,,,,,,,,,,,,,,,,,88522644-309d-430d-ba53-663f8753cac3,
2025-03-26,NCC Supply of Link Box and Profibus DP Connector,CMRP25030128,1,NCC,Electrification,ELECTRICAL,Manufacturing,CEMENT,2025-03-26,2025-03-26,GO,NSG,NSG,NSG,Submitted,2025-03-26,,,,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,94fcd85f-a66b-4716-b901-0b7fd4d7ac6d,
2025-03-26,La Carlota_ 5000A-ACB Supply @ Pwr Ctr D  w/ Commissioning  (PR1200016893),CMRP25030151,0,URC SURE,Electrification,EE & AUX,Manufacturing,F&B,2025-03-26,2025-04-02,GO,JMO,CBG,Partner,Submitted,2025-04-02,20,2332741.49,OP30,,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,10 -Reasonable Time,10 -Complete,Waiting buyer's feedabck on budgetray 15Apr,ffb1bc54-cb0e-4d1e-96c7-8f55a76f5b27,
2025-03-26,URC Canlubang_FDAS PM/Inspection - (PR 1000113352),CMRP,0,URC BCFG,Electrification,FDAS,Manufacturing,F&B,2025-03-26,2025-04-02,DECLINE,JMO,CBG,Partner,,,,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,7 -Urgent,5 -Limited,"Ian waiting for requested end-user''s plan/drawing
apr3:
- ff-up yesterday
Apr 10:
-waiting for as built from client
Apr24:
-waiting for as built from client",0f96def5-335e-4a46-b02b-667bf1a226c7,
2025-03-26,URC Canlubang_Elec'l Equipment/Substations PM Works (PR 1200015824),CMRP,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,2025-03-26,2025-04-04,DECLINE,JMO,CBG,Partner,,,,,,,,,8-With Account Champion,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,241c5289-97ec-470b-bc83-26dbdfae7431,
2025-03-26,URC Canlubang Panning Machines Controls Conversions (PR 1200016802,CMRP25030154,1,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-26,2025-04-04,GO,JMO,RJR,AVR,Submitted,2025-04-28,,937500.00,OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,5 -Budgetary,5 -Limited,revised to include 2 UPS per buyer's request,1028953b-24b5-4836-ad9a-317ea9382026,
2025-03-26,URC Cavite_Centralized WONDERWARE SCADA (PR 1200016249),CMRP25030148,1,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-26,2025-04-07,GO,JMO,RJR,AVR,Submitted,2025-04-28,,1375328.00,OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,Offer w/n budget; revised per buyer's request,00fb5ea8-1e12-4278-a2d1-83a7983b5643,
2025-03-26,URC Cavite_ Silo PLC & SCADA Electrical Upgrade (PR 1200016271),CMRP25030149,1,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-26,2025-04-07,GO,JMO,RJR,AVR,Submitted,2025-04-28,,3973168.83,OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,"Budget 4.0M Only; revised per buyer''s request,",7cc73ded-add2-47ef-ac21-1ab6da789a75,
2025-03-26,URC Cavite_MML Gravomat PLC SCADA upgrade (PR 1200016272),CMRP25030150,1,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-26,2025-04-07,GO,JMO,RJR,AVR,Submitted,2025-04-28,,2796534.09,OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,Budget 2.8M Only; revised per buyer's request,140864b0-3423-425e-b232-9dedf8098ab9,
2025-03-27,Laguna Water Supply of Induction Motor,CMRP25030144,0,Laguna Water,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-03-27,2025-03-27,GO,NSG,NSG,NSG,Submitted,2025-03-27,26,126070.56,OP30,,,,5-New Account No Champion,8 -Need to Customize,8 -Strategic Business,7 -Urgent,10 -Complete,,104b8e5c-353a-4696-bd7d-a736ed0d3bbb,
2025-03-27,Laguna Water Supply of Capacitor,CMRP25030145,0,Laguna Water,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-03-27,2025-03-27,GO,NSG,NSG,NSG,Submitted,2025-03-27,29,470925.00,OP30,,,,5-New Account No Champion,8 -Need to Customize,8 -Strategic Business,7 -Urgent,10 -Complete,,85ee539a-0a39-40d0-a470-700696caa6c0,
2025-03-27,Sumitomo Northport Replacement of DC to AC motor,,0,Sumitomo (SHI) Cyclo Drive Asia Pacific Pte Ltd,Electrification,ELECTRICAL,Power,OTHERS,2025-03-27,,DECLINE,LOS,NSG,Partner,,,,,,,,,5-New Account No Champion,8 -Need to Customize,5 -Peripheral Scope,5 -Budgetary,2 -No Data,,8c516773-4855-44c9-a313-8ebaf52e01a4,
2025-03-28,PASSI PR#1000134409 (Allen Bradley Parts),CMRP25030153,0,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-03-28,2025-04-04,GO,NSG,NSG,NSG,Submitted,2025-04-03,20,651441.15,OP30,,,,8-With Account Champion,10 -Existing Solution,10 -Focus Business,7 -Urgent,10 -Complete,,79f96e34-40f5-421c-b057-4f4525aed40e,
2025-03-31,Goltens APRI Woodward Panel Installation HMI,CMRP23080259,3,Goltens,Automation,PLC / SCADA,Power,UTILITIES,2025-03-28,2025-04-03,GO,RTR,RJR,AVR,Submitted,2025-04-04,26,1345922.66,OP30,2025-04-01,,,,,,,,,30f98b62-d149-439d-90a9-8df501e7df57,
2025-03-31,Difsys Supply of Output Monitor Module,CMRP25030156,1,"Digitally Intelligent Facility Systems, Inc. ",Electrification,FDAS,Buildings,OTHERS,2025-03-31,2025-03-31,GO,NSG,NSG,NSG,Submitted,2025-03-31,40,18519.38,OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,80013b05-7ea9-486b-9f0d-8bc655275a5d,
2025-03-29,NCC Supply of Link Box and Profibus DP Connector,CMRP25030128,2,NCC,Electrification,ELECTRICAL,Manufacturing,CEMENT,2025-03-24,2025-03-24,GO,NSG,RJR,NSG,Submitted,2025-03-31,18,1761077.25,OP100,2025-04-29,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,de63a489-2f9e-4047-bb08-da29e2d59ad6,
2025-03-24,Amherst Solids BMS Phase 1,CMRP24030101,3,Amherst Laboratories Inc.,Automation,BMS,Manufacturing,PHARMA,,,GO,RTR,RJR,RJR,For Revision,2025-04-11,30,7872297.73,OP90,,,,,,,,,"Apr 21:
- clarification meeting last Apr15",e700e4c5-27a6-499d-b24e-6d03d3386588,2025-08-01
2025-04-02,SMC Supply and Install of Pressure Sensor Switch and Bladder Tank,,,San Miguel Corporation,,MECHANICAL,Manufacturing,F&B,,,DECLINE,,,,,,,,,2025-03-01,,,,,,,,,ed2f26c8-15fb-462d-a8eb-7da194bb78f3,
2025-04-02,URC ESMO PM of 3 Power Transformers (PR 1000129599),CMRP,0,URC BCFG,Electrification,PABGM,Manufacturing,F&B,2025-04-02,2025-04-14,DECLINE,JMO,JMO,Partner,,,,,,,,,8-With Account Champion,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,8761518d-c7cd-4046-9fc0-f5cbd63e011a,
2025-04-03,Amherst Lab Supply of Wireless Hygrometer,CMRP25040159,0,Amherst Laboratories Inc.,Digitalization,INSTRUMENTATION,Manufacturing,PHARMA,2025-04-03,2025-04-03,GO,NSG,NSG,DS,Submitted,2025-04-03,30,603281.25,OP30,2025-04-01,,,10-Existing,8 -Need to Customize,10 -Focus Business,10 -Reasonable Time,10 -Complete,,3248f804-5a48-4fb2-a0af-d493cf6578f3,
2025-04-03,Difsys Mcgill Enclosure,CMRP25040161,1,"Digitally Intelligent Facility Systems, Inc. ",Electrification,ELECTRICAL,Buildings,OTHERS,2025-04-03,2025-04-03,GO,NSG,NSG,NSG,Submitted,2025-04-03,40,6366.39,OP30,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,2cd16fbc-dd2f-495e-9262-4ba18727971e,
2025-04-03,URC Cavite _ Upgrade/Programming PLC ASC Fuji (PR 1200015883),CMRP25040178,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-26,2025-04-11,GO,JMO,RJR,RJR,Submitted,2025-04-15,20,3777417.11,OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,23Apr: Yet for turn-over by buyer to end-user,79d08ff3-f626-4cf1-a436-2855817d936d,
2025-04-03,URC Cavite _ Upgrade/Programming PLC WF2 Fuji G (PR 1200016133),CMRP25040179,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-26,2025-04-11,GO,JMO,RJR,RJR,Submitted,2025-04-15,20,3791936.39,OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,23Apr: Yet for turn-over by buyer to end-user,cea1e73b-e794-4c7a-889a-11ada44d623c,
2025-04-03,URC Cavite _ Upgrade/Programming PLC  CL1 Fuji Primary (PR 1200016101),CMRP25040180,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-26,2025-04-11,GO,JMO,RJR,RJR,Submitted,2025-04-15,20,3719393.77,OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,23Apr: Yet for turn-over by buyer to end-user,2526ca22-5780-4abd-90d3-c211e2053299,
2025-04-03,URC Cavite _ Upgrade/Programming PLC  CL2 Fuji Peters (PR 1200016877),CMRP25040181,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-26,2025-04-11,GO,JMO,RJR,RJR,Submitted,2025-04-15,20,4374201.38,OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,23Apr: Yet for turn-over by buyer to end-user,5ea1d02f-249f-4988-8552-26ecf145f6e0,
2025-04-03,URC Cavite _ Upgrade/Programming PLC Dyna Fuji FW7700 (PR 120001703),CMRP25040182,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-26,2025-04-11,GO,JMO,RJR,RJR,Submitted,2025-04-15,20,3346928.13,OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,23Apr: Yet for turn-over by buyer to end-user,a2c2cc7f-360c-49fb-910d-a3e057609d17,
